EntrezId,Gene,HS,NH,DS,PT,Cluster
64900,LPIN3,-0.459172564,-0.451647436,-1.210741221,0.276404354,2
4023,LPL,-1.274732015,-0.9054339,-0.936489742,-1.269720118,2
4026,LPP,-0.445942254,-0.440628567,-0.007452071,-1.076531078,2
9404,LPXN,0.559080716,0.580403223,1.33347208,1.367794966,1
987,LRBA,-0.543992362,-0.640608248,-0.173022638,-0.430292928,2
84859,LRCH3,-0.188765578,-0.170993387,-0.214043737,0.629122095,2
4034,LRCH4,-0.852995521,-0.386842249,-0.433463491,0.431116615,2
57622,LRFN1,-0.84942502,-0.871489242,-0.760966215,-0.914202898,2
57497,LRFN2,-1.817945425,-1.8103653,-1.578544022,-0.408121142,2
79414,LRFN3,-1.218247895,-1.261086573,-1.395017701,0.113192149,2
145581,LRFN5,-1.447672498,-1.082802048,-1.098715193,0.197646009,2
136332,LRGUK,0.800712809,2.269857553,2.306414136,0.39858433,1
55791,LRIF1,0.93305529,0.948063133,0.090789371,0.807254351,1
121227,LRIG3,-1.778572609,-1.652383356,-1.521499008,0.588446242,2
26103,LRIT1,-0.183222096,0.249593465,-0.003790649,1.693045578,1
340745,LRIT2,1.037187036,0.871232655,0.715103843,1.191621585,1
345193,LRIT3,0.561032396,0.581506127,0.526493232,0.976684967,1
4033,LRMP,0.335851886,0.355071631,0.824519086,1.797398577,1
26020,LRP10,0.739696435,-0.609587666,0.614842889,-0.993116958,1
84918,LRP11,-0.133886616,-0.146088056,-0.163778458,0.483498604,2
29967,LRP12,1.043128956,1.064287981,1.075579435,0.284885585,1
53353,LRP1B,-0.455017035,-0.088565607,-0.387576678,-0.705111601,2
4036,LRP2,-0.184733085,-0.059276468,0.01842106,-0.226847138,1
55805,LRP2BP,0.39456235,1.23766647,0.424469681,0.410547645,1
4037,LRP3,-1.802236531,-1.833309089,-1.780370207,-0.727132926,2
4038,LRP4,-1.97007411,-0.938869335,-1.557992906,-2.100283992,2
4040,LRP6,1.34126304,0.527936789,0.528066842,-2.130924603,1
4043,LRPAP1,-0.310305081,-0.290548948,-0.299422037,-3.051770872,2
10128,LRPPRC,-2.489815324,-2.337246899,-2.163054636,0.742656906,2
122769,LRR1,0.185735788,0.196268207,0.974114826,0.130710796,1
55227,LRRC1,-1.658739184,-1.993134266,-2.027512769,-0.322989837,2
376132,LRRC10,0.110525204,0.13068596,0.081864069,-1.194931285,1
389257,LRRC14B,-1.417393161,-1.241461992,-2.323781723,-1.677088319,2
131578,LRRC15,0.47072303,0.492018354,0.989119695,-0.503585476,1
55604,LRRC16A,-0.940383156,-1.266046811,-0.945719684,-0.827182855,2
10234,LRRC17,0.678604075,0.682020368,0.667213094,-0.955779568,1
474354,LRRC18,-0.126335741,0.099469137,0.048854375,-0.379259021,1
64922,LRRC19,-0.509569185,-0.525502743,-0.57346034,-0.998155786,2
79442,LRRC2,1.403034892,1.408192706,1.797564994,0.09975424,1
55222,LRRC20,-0.344308372,-0.323937675,-0.31100568,-0.279509704,2
10233,LRRC23,0.328062228,1.185579971,0.357962153,-0.564525875,1
441381,LRRC24,-0.144565223,-0.192267859,-0.184259077,0.411453289,1
126364,LRRC25,-0.536010315,-0.045080439,-0.069100705,0.24900116,2
389816,LRRC26,-0.270271974,-0.365164268,-0.50425872,-2.651599254,2
123355,LRRC28,-0.778548245,-0.760167177,-0.290338127,-1.469880299,2
81543,LRRC3,-0.588698584,-0.542626917,-0.658501703,-1.251625287,2
339291,LRRC30,-1.843774395,-1.832333163,-1.855176805,-1.306531913,2
79782,LRRC31,0.975630522,1.479277514,1.038043624,0.12910835,1
2615,LRRC32,-0.597759894,-0.192706371,0.292252104,-0.286655761,1
151827,LRRC34,0.883762359,0.904071401,1.008344899,1.923973779,1
55282,LRRC36,2.583824048,2.606929295,2.649716669,0.151367054,1
126755,LRRC38,-0.704921204,-0.691959503,-0.657667285,-1.930570133,2
127495,LRRC39,0.884831155,0.8958124,0.894640905,-0.78690115,1
116135,LRRC3B,0.272734433,0.28705752,0.278934021,0.289111321,1
64101,LRRC4,-0.656827062,-1.133836326,-0.656379398,-1.120472123,2
55631,LRRC40,-0.036209931,0.460638404,0.445051197,-0.933795194,1
115353,LRRC42,-2.019875743,-0.975354707,-0.822690872,1.153485704,2
201255,LRRC45,-1.586689618,-1.925778795,-1.060985944,-2.856754601,2
90506,LRRC46,0.534539191,-0.267473968,0.560956511,1.810588165,1
57470,LRRC47,-0.152830108,-0.154511092,0.00949268,-0.800975232,1
83450,LRRC48,0.577680001,0.242383122,0.645592051,-0.39330202,1
54839,LRRC49,-1.331506352,-1.331105271,-1.735901786,-1.388543225,2
94030,LRRC4B,-0.728563276,-2.05923853,-1.772073172,-1.538745849,2
57689,LRRC4C,-0.438716681,0.410352488,0.414141604,-1.249592006,1
440699,LRRC52,-0.727565576,-0.710030555,-0.735341919,0.137547914,2
219527,LRRC55,-1.184699838,-1.17185969,-1.257118366,0.117123757,2
115399,LRRC56,1.124435236,0.733880232,0.079835047,0.710103829,1
255252,LRRC57,0.365843164,0.381827216,0.377746368,-0.554849497,1
116064,LRRC58,-0.14365603,-0.125703129,-0.117597664,-0.192758202,1
55379,LRRC59,0.140771614,0.159359849,0.144807039,0.261915802,1
23639,LRRC6,0.869351717,0.038580598,0.532270738,0.161782673,1
65999,LRRC61,0.230130992,0.217022898,0.128319855,-1.178520271,1
339977,LRRC66,2.800431443,2.824147385,3.010255097,0.138700347,1
57554,LRRC7,-1.223436669,-1.204542454,-1.218346821,0.409755066,2
100130733,LRRC70,0.408011568,0.408152369,0.395333421,-1.31732899,1
149499,LRRC71,-1.926937248,-1.90015542,-1.670438405,-1.768269368,2
221424,LRRC73,0.376664916,0.375268286,0.385027723,1.567045768,1
56262,LRRC8A,-4.062751774,-3.711370477,-3.781781562,-1.08761484,2
23507,LRRC8B,-0.478938476,-0.47394751,-0.507397629,-1.703173188,2
55144,LRRC8D,-0.248978977,-0.244904888,-0.265777885,0.696106523,2
80131,LRRC8E,-2.004335561,-2.680653527,-2.75642039,-0.235855466,2
85444,LRRCC1,0.376774507,0.379858813,0.362473282,1.441179127,1
401387,LRRD1,0.227043924,-0.196121721,-0.405638575,0.055954796,2
9208,LRRFIP1,-0.784797801,-0.054076405,-1.021908505,0.338301775,2
9209,LRRFIP2,0.333715966,0.354623843,0.3517818,0.283913906,1
127255,LRRIQ3,1.649854795,1.639035497,1.459734671,0.605443161,1
344657,LRRIQ4,1.058852345,1.07469259,1.85008987,-1.164391593,1
79705,LRRK1,0.026753411,0.14294784,-0.08803107,-1.133266148,1
120892,LRRK2,0.734618509,1.047847861,0.802545863,0.735612565,1
57633,LRRN1,-1.221446208,-0.724037656,-0.673916666,-0.670258157,2
54674,LRRN3,-2.140477068,-1.911128955,-1.969941077,-0.867621201,2
164312,LRRN4,1.280564215,1.267585003,1.015303081,0.596833865,1
221091,LRRN4CL,0.266277445,0.208200229,0.069157304,1.570494751,1
347730,LRRTM1,-1.344651052,-0.490833409,-0.467265698,-0.5880436,2
26045,LRRTM2,0.29476712,0.309290324,0.296653547,0.271848529,1
347731,LRRTM3,0.313960659,0.330233132,0.31946536,-0.487630798,1
80059,LRRTM4,0.260975737,0.274276624,0.264612467,-1.145671181,1
4045,LSAMP,0.607463353,0.628549612,-0.226033293,0.56788546,2
55341,LSG1,2.091420581,1.463238114,1.976713532,0.768112854,1
27257,LSM1,0.547243099,0.566722698,0.56642318,0.562232147,1
84967,LSM10,0.174427152,0.195357751,0.215914807,0.215872252,1
134353,LSM11,0.734634828,0.719857867,0.62952639,0.627516553,1
149986,LSM14B,0.550918527,0.566194855,0.540476065,0.490390403,1
57819,LSM2,0.288470174,0.301284418,0.307074195,0.284382171,1
11157,LSM6,0.270406502,0.282527427,0.303910609,0.274640993,1
51690,LSM7,-0.783289842,-0.764601844,-0.724544875,-0.76784866,2
286006,LSMEM1,0.367576404,0.380126783,0.366506671,0.377031031,1
132228,LSMEM2,0.66041832,0.656948095,0.622048645,-0.697520883,1
51599,LSR,-0.47338531,-0.21674926,-1.638596752,0.867292662,2
4047,LSS,-1.178280776,-1.998413623,-2.04146919,-0.272455932,2
4049,LTA,0.515563435,0.527955098,0.463042796,0.505474555,1
4050,LTB,0.227979939,0.200449568,0.019429952,0.126085713,1
1241,LTB4R,-0.567776671,-1.053357247,-0.604055476,-1.801194499,2
4053,LTBP2,-0.895167009,-0.842436325,-0.778911856,0.176391042,2
4055,LTBR,1.733116323,2.574619086,2.597034819,0.669602924,1
4057,LTF,2.139264557,1.684649941,0.990226711,1.124187875,1
4058,LTK,0.355603289,-0.495479692,-1.422637631,0.34635696,2
26046,LTN1,0.569950422,0.582574775,0.372199759,-0.901912894,1
84946,LTV1,1.878260512,1.89528941,1.927164747,-0.55705623,1
51631,LUC7L2,0.583424429,0.604115238,0.591149091,0.540519357,1
51747,LUC7L3,0.3859699,0.406987034,0.37915791,-0.660965703,1
4060,LUM,0.930781446,0.936329951,1.427949979,-1.182388688,1
541468,LURAP1,0.381769069,0.379927434,0.293842213,0.325010629,1
286343,LURAP1L,0.387018292,0.403164376,0.377638866,0.325007555,1
7798,LUZP1,1.309822305,1.280702626,1.310952665,0.14378262,1
338645,LUZP2,0.521645039,0.540174391,0.54074779,1.254121311,1
56925,LXN,0.333414782,0.334696861,0.347664426,0.276338642,1
8581,LY6D,0.863692683,0.871181148,0.755540452,1.543924408,1
54742,LY6K,2.353250264,2.370172971,2.401819817,2.053953379,1
9450,LY86,0.353702868,0.371941881,0.360288196,0.372180108,1
4063,LY9,0.671313749,0.913343267,0.464610649,1.53044817,1
23643,LY96,-0.423253172,-0.453272687,-0.524101645,-0.410327498,2
55646,LYAR,0.287555994,1.619597305,1.630158159,2.257861143,1
129530,LYG1,-0.258524297,-0.239108186,-0.243440376,0.561766693,2
254773,LYG2,-0.887411986,-0.867923589,-0.910213593,-0.877483032,2
4067,LYN,-0.481972413,-0.970090674,-0.487496274,-0.966531675,2
66004,LYNX1,-1.546215585,-1.532282781,-1.569632953,-1.210865552,2
116372,LYPD1,0.147956014,0.168881853,0.159222117,0.145931486,1
137797,LYPD2,1.210630319,1.217996293,0.667927576,-1.442484388,1
27076,LYPD3,0.564949159,0.574033281,0.460517579,-0.754509247,1
147719,LYPD4,0.550367994,0.571743713,0.580333628,0.548101514,1
284348,LYPD5,-0.792497734,-0.43642931,-0.582221113,-1.270408309,2
130574,LYPD6,0.524656612,0.545804639,0.534286093,-0.288681084,1
130576,LYPD6B,0.405808986,0.425806402,0.456588205,-1.379623664,1
127018,LYPLAL1,0.070935842,0.087671404,0.074044841,0.093038883,1
57149,LYRM1,0.540608606,0.561654835,0.604482891,0.54240286,1
144363,LYRM5,-0.686437455,-0.723014818,-0.76026051,-0.543184943,2
90624,LYRM7,-0.20751928,-0.201147982,-0.219281882,-0.228571344,2
388695,LYSMD1,0.808071552,0.819217172,0.778410932,0.808229356,1
256586,LYSMD2,0.71275351,0.724492658,0.704006045,0.662512254,1
116068,LYSMD3,-0.870656251,0.004231417,-0.024404659,-0.011837832,2
145748,LYSMD4,0.266979872,0.559004217,0.556841259,2.827421544,1
1130,LYST,0.35734969,0.124409582,-0.042393175,1.055271238,1
10894,LYVE1,0.535114529,0.555845411,0.548759359,0.527389146,1
4069,LYZ,0.5541761,0.575277181,0.571530285,0.546839142,1
131375,LYZL4,0.324969107,0.346100256,-0.491014818,0.380943435,2
84328,LZIC,0.268925212,0.284463577,0.272489734,0.273670982,1
54585,LZTFL1,0.235047993,0.241184281,0.228648846,0.241261773,1
11178,LZTS1,-0.570756449,-0.555321315,-0.532037063,-1.858222188,2
84445,LZTS2,-1.949995748,-1.987961534,-1.942379729,1.127181699,2
130951,M1AP,1.313879964,1.335645185,0.918135597,0.516444731,1
4074,M6PR,-0.2350451,-0.214542201,-0.233740622,0.587703256,2
89876,MAATS1,0.054408813,-0.055961984,-0.21624188,-0.036511037,1
4081,MAB21L1,0.264605052,0.285652328,0.279189689,0.21532166,1
10586,MAB21L2,-0.38920088,-0.369532028,-0.36325967,-0.385550375,2
126868,MAB21L3,0.197439246,1.049271217,1.134287214,-0.325745026,1
346389,MACC1,1.197253974,1.428257967,1.436216754,0.898082413,1
28992,MACROD1,-1.805575376,-1.321120876,-0.600875344,-0.432824783,2
140733,MACROD2,0.538120561,0.207116142,0.562880766,1.48331076,1
8379,MAD1L1,-1.413651513,-1.396144652,-1.400822736,-0.761293648,2
9587,MAD2L1BP,0.707361038,-0.111433867,1.593233152,0.161215315,1
10459,MAD2L2,-0.06738689,-0.049426023,-0.046278773,-1.263321358,1
8174,MADCAM1,-1.407710888,-0.966301451,-0.965289593,1.264633778,2
84944,MAEL,0.907491964,1.277412839,0.45523598,1.158779221,1
4094,MAF,-0.257088859,-0.271026429,-0.390385867,-1.219161007,2
84232,MAF1,-1.739149233,-1.381429452,-0.535390907,-0.960267329,2
23764,MAFF,-0.455401043,-0.471832086,-0.53448899,-0.689672115,2
4097,MAFG,-0.431505478,-0.421429662,-0.627695244,-0.618114446,2
4099,MAG,-1.594377104,-1.922919448,-1.978979829,0.597715083,2
64110,MAGEF1,-0.614251681,-0.598548166,-0.650012842,0.244797643,2
9863,MAGI2,-0.881030747,-0.871469485,-0.58710054,-0.151652407,2
55110,MAGOHB,0.036029886,0.039525544,0.045741014,0.002987238,1
4117,MAK,-1.326079824,-0.960139185,-0.618391228,0.152678725,2
84549,MAK16,0.368824583,1.218858409,1.733923597,-0.954281878,1
4118,MAL,-0.222604895,-0.202108479,-0.208309309,-0.175594304,1
115416,MALSU1,0.754520485,0.771201786,0.725703429,-0.090491244,1
10892,MALT1,1.627737404,1.649032675,1.654762882,-0.58156154,1
256691,MAMDC2,-0.364956536,-0.333406999,-0.369385975,0.384654319,2
284358,MAMSTR,0.741414054,-0.127638553,0.527589833,0.638735579,1
4121,MAN1A1,0.636642128,-0.202926171,0.655599686,1.759448048,1
10905,MAN1A2,1.08850314,0.275472699,1.150219562,1.353675546,1
11253,MAN1B1,-0.701878507,-0.999321159,-0.746042241,0.282661495,2
57134,MAN1C1,-1.312433689,-1.296443571,-0.840028511,-0.844273637,2
4124,MAN2A1,-1.352597721,-1.342507807,-1.368397184,-1.850511257,2
4122,MAN2A2,-0.027682274,0.258069716,0.233553016,0.195458574,1
4123,MAN2C1,-2.010067732,-2.003862796,-2.090077895,-1.601951278,2
4126,MANBA,0.602844103,0.619553969,0.61140483,-0.584438775,1
63905,MANBAL,0.319605875,0.353251215,0.357828707,0.295389218,1
79694,MANEA,1.252818999,1.264341744,1.279215321,0.344875394,1
149175,MANEAL,-0.133046477,-0.122476284,-0.120356753,-0.048150173,1
7873,MANF,0.289072907,0.308890496,0.370669696,0.989676396,1
54682,MANSC1,1.097747638,1.11970855,1.477588719,-0.22743748,1
100287284,MANSC4,1.429271273,1.450159167,1.538344304,-0.715576936,1
54627,MAP10,2.442524123,1.946663233,2.158547821,0.929794947,1
4130,MAP1A,0.472876504,0.754766219,0.671602601,1.873080513,1
4131,MAP1B,-0.536646279,-1.004341677,-0.702063107,-0.624484677,2
84557,MAP1LC3A,-0.746704967,-0.731275777,-0.665868781,-0.800021957,2
440738,MAP1LC3C,-1.047962882,-0.162813338,-0.130207069,-0.120202309,2
55201,MAP1S,-1.412510755,-1.442562152,-0.676928043,-2.160436653,2
4133,MAP2,0.323475953,1.524989609,1.53921527,0.912385789,1
5604,MAP2K1,0.172326878,0.193266624,0.163127018,0.381495598,1
5607,MAP2K5,0.483449684,0.504069087,0.498930769,-0.375300358,1
5608,MAP2K6,0.441443857,0.460055126,0.469650718,0.442073107,1
5609,MAP2K7,-2.246749401,-2.228710107,-1.339358258,-1.858562708,2
4294,MAP3K10,-2.138538915,-1.946160487,-1.494961223,-2.169310452,2
4296,MAP3K11,0.763552457,0.736328799,-0.066919716,-0.730749647,1
7786,MAP3K12,-0.602124027,-0.604933281,-0.655049726,0.702502288,2
9175,MAP3K13,-0.303468592,-0.283437903,-0.303783639,0.406157571,2
80122,MAP3K19,0.577024513,0.859138853,1.017041626,1.110898156,1
10746,MAP3K2,0.30567145,0.326163032,0.317799267,-1.022405343,1
4215,MAP3K3,0.339196816,0.36013101,0.337950725,-0.478307628,1
4217,MAP3K5,-0.891952991,-0.874219636,-0.904447359,0.426836777,2
9064,MAP3K6,0.332149741,0.493250886,0.268184804,-1.031241061,1
6885,MAP3K7,-0.842496038,-0.822656608,-0.842512811,-0.815806429,2
56911,MAP3K7CL,0.601918959,0.623363478,0.601563301,0.417057002,1
1326,MAP3K8,-0.397603785,0.109159702,0.018043077,-1.534992302,1
11184,MAP4K1,-1.522198656,-0.89666415,-1.551589148,-0.927897527,2
5871,MAP4K2,0.299562694,0.313282726,-0.559287254,-0.605631976,1
8491,MAP4K3,1.448995937,1.468729347,1.486077964,1.342722666,1
9448,MAP4K4,-1.519143073,-1.500244118,-1.53525519,-0.327565876,2
4135,MAP6,2.384725998,2.027280015,2.342216782,1.607765247,1
55700,MAP7D1,1.364702292,2.164809798,0.964248381,-0.643363485,1
79884,MAP9,-0.173168311,-0.171582895,-0.169954159,1.465479516,2
5594,MAPK1,0.291760589,0.306038768,0.301346501,0.262572569,1
5602,MAPK10,0.286992578,0.301070903,0.308355386,0.288667114,1
5603,MAPK13,-0.259529405,-0.263837196,-0.28516738,-1.197474678,1
1432,MAPK14,0.36425711,0.382740088,0.373250047,-0.961103178,1
5595,MAPK3,-0.165617065,-0.145103767,-0.091663882,-0.185515598,1
5599,MAPK8,-1.018911851,-1.002911618,-1.391088564,0.318527694,2
23162,MAPK8IP3,-2.953142361,-3.053313616,-2.974030214,-1.733320643,2
5601,MAPK9,-0.459507533,-0.442758849,0.3964758,-1.313666881,2
79109,MAPKAP1,-0.46388358,-0.446865163,-0.47294724,-0.928662092,2
9261,MAPKAPK2,0.170607002,0.191586804,0.213723142,0.158415082,1
7867,MAPKAPK3,-0.661288933,-0.641729561,-0.662994398,0.152785148,2
8550,MAPKAPK5,0.378355509,0.396540351,0.382129274,1.7224089,1
22919,MAPRE1,0.453341571,0.472227823,0.46285989,1.310495445,1
10982,MAPRE2,-0.282089211,-0.262604149,-0.2858829,0.545381297,2
4137,MAPT,-0.099586247,-0.107867456,-0.145268808,-0.110920192,1
64757,1-Mar,0.620136315,0.623241866,0.598161247,0.460844183,1
54996,2-Mar,-1.149645412,0.53325389,-1.15530765,0.842299367,2
55016,1-Mar,-0.819703144,-0.799813533,-0.336489597,0.441584455,2
162333,10-Mar,3.184139498,3.214441234,3.273311216,1.689146032,1
441061,11-Mar,0.665093018,0.66207887,0.642650415,1.746327733,1
51257,2-Mar,-0.836083644,-0.828299275,-0.860335733,-0.934447356,2
115123,3-Mar,0.385308206,0.40561773,0.398859958,-0.429379342,1
57574,4-Mar,0.32900616,0.338050451,0.309798274,0.327272302,1
54708,5-Mar,0.350496629,0.371662932,0.36144184,0.343041728,1
10299,6-Mar,-0.40075015,-0.380483977,-0.837084863,0.496851567,2
64844,7-Mar,0.159372901,0.179753745,0.187474406,-0.699436791,1
92979,9-Mar,0.114209288,0.110043003,0.129554216,0.008216748,1
8685,MARCO,1.371243002,1.18814616,1.107717753,0.1571151,1
4139,MARK1,0.395612949,-0.423144099,-0.032362825,1.906393227,2
4140,MARK3,-1.511283464,-1.714221593,-1.537654467,-0.90914373,2
57787,MARK4,-1.468538888,-1.120824798,-1.192738989,-2.090141326,2
153562,MARVELD2,1.819929585,1.830980414,1.219757568,-0.114830072,1
91862,MARVELD3,0.580580201,0.563405882,1.32485471,-0.312611502,1
4142,MAS1,0.703316361,0.707581016,0.70576546,-0.148882259,1
5648,MASP1,-0.947899599,-0.312423677,-0.127632552,1.594131404,2
10747,MASP2,1.064483359,1.27062293,1.281666018,1.435821765,1
22983,MAST1,-2.894803845,-2.809184739,-1.812290647,-0.910636177,2
23031,MAST3,-2.109795082,-1.281132731,-2.009348644,-2.220998669,2
84930,MASTL,-0.673118399,0.177560952,0.156373732,2.024222785,2
4143,MAT1A,-1.914727734,-1.419906888,-1.100313449,-1.331634202,2
4144,MAT2A,-0.818757935,-0.799295732,-0.81556088,0.417482306,2
27430,MAT2B,-0.922976089,-0.903180734,-0.941058439,-0.791958969,2
4146,MATN1,-0.62313603,-0.336357237,-0.35420986,-0.23323244,2
4148,MATN3,0.681874181,1.186016293,0.208988305,0.786048338,1
8785,MATN4,-0.661244796,-1.150602171,-0.700458095,0.519504419,2
23383,MAU2,-1.731467811,-1.359997276,-1.388816571,-0.098982693,2
57506,MAVS,1.185129628,1.176188964,1.135629798,1.208650296,1
4149,MAX,0.427100374,0.44802125,0.446210374,0.435467951,1
4151,MB,-1.167835443,-1.620929103,-1.656705763,-1.244058245,2
115004,MB21D1,1.719965629,1.520277818,1.297623291,2.383231753,1
151963,MB21D2,-1.093935275,-1.075711458,-1.102491817,0.239463874,2
4152,MBD1,0.722758508,0.709331277,0.658258224,0.650307124,1
53615,MBD3,-0.996691192,-0.980285018,-1.228680242,-2.315879041,2
85509,MBD3L1,2.332759445,2.013134939,2.024988522,1.536034431,1
8930,MBD4,-0.59438877,0.230953924,0.224221598,-0.173451657,1
51562,MBIP,1.173016332,0.360579344,0.358248702,0.253527529,1
4153,MBL2,-0.206104615,-0.189750201,-0.21816167,0.629508595,2
153364,MBLAC2,-0.730575663,-0.715067987,-0.768513144,0.580854094,2
4154,MBNL1,0.806134148,0.822052751,0.830333708,0.798550852,1
10150,MBNL2,0.823257899,0.838478598,0.82811254,0.823465245,1
129642,MBOAT2,-0.794787102,-0.78917536,-0.82207526,2.349257929,2
619373,MBOAT4,0.734472125,0.833717024,2.186443522,1.25571871,1
79143,MBOAT7,-1.254426891,-0.765475949,0.013765129,-1.581031783,2
4155,MBP,0.586555098,0.588065911,0.511729729,0.555396444,1
54799,MBTD1,0.322120885,0.342247606,0.342854474,0.364519143,1
8720,MBTPS1,-1.804699519,-1.598302283,-0.819736599,-1.052271713,2
4159,MC3R,-0.900346606,-0.888379761,-0.891009407,-0.992949622,2
4160,MC4R,0.030444541,0.868573574,0.863756039,0.048438656,1
27349,MCAT,0.555913674,0.562903156,-0.260109234,-0.408992694,1
56922,MCCC1,0.062448712,0.430142732,0.420668752,2.116567888,1
64087,MCCC2,0.062838457,0.575034917,0.512601691,-0.608555571,1
84693,MCEE,0.756492646,0.775934162,0.783866903,0.701417192,1
23263,MCF2L,-1.732104767,-1.041679633,-1.504597612,-1.796499336,2
23101,MCF2L2,0.582547055,0.602778532,0.359998103,0.180411879,1
90411,MCFD2,0.447298977,0.467591578,0.471415314,0.503663128,1
2847,MCHR1,-0.929071233,-0.912826601,-0.951510873,-0.054938437,2
84539,MCHR2,0.151313744,0.167583507,0.1604167,-0.655436771,1
4170,MCL1,-0.733407438,-1.088440344,-0.147200877,-0.797297732,2
55388,MCM10,-0.5283695,-0.854731689,-0.499872426,0.935719862,2
4171,MCM2,-0.031814861,-0.01221224,-0.007742053,-2.934702165,2
4172,MCM3,-0.347418538,-0.327301774,-0.320545351,0.022023908,2
8888,MCM3AP,0.239744114,0.527963281,0.513068736,-1.056712026,1
4173,MCM4,0.570057413,-0.243403563,-0.269768416,-1.383561598,1
4174,MCM5,-1.460232468,-1.442045727,-1.473593045,-0.915324253,2
4175,MCM6,0.512887497,-0.814818403,-0.832396394,0.557511455,2
4176,MCM7,-1.76261829,-1.74641273,-1.798646978,-1.299722581,2
84515,MCM8,-2.073010263,-1.832090524,-0.250459114,2.505352438,2
254394,MCM9,0.380486403,0.401932424,-0.143175076,1.578055531,1
79892,MCMBP,-1.239422998,-1.221692187,-1.268362497,-0.896656783,2
157777,MCMDC2,-0.05697309,-0.045280268,-0.037764433,-0.581762505,1
57192,MCOLN1,-2.249524282,-2.231657306,-2.2650456,-1.593953517,2
255231,MCOLN2,-0.909075824,-0.911462394,-0.948961749,1.281189283,2
55283,MCOLN3,-0.930821604,-0.935296558,-0.140197509,-0.071212813,2
79648,MCPH1,1.166508152,1.242996766,1.041366345,0.570973932,1
10445,MCRS1,-0.523279062,-0.50681648,-0.522711157,0.332761959,2
55784,MCTP2,-0.89056885,-0.608762378,0.219377509,0.577443719,2
90550,MCU,-0.185904952,-0.166266237,-0.173532241,0.706284469,2
4188,MDFI,0.867472913,0.858911111,0.778579869,-0.098386283,1
29969,MDFIC,-1.39909285,-1.129127119,-1.211533582,2.020639377,2
266727,MDGA1,-0.823241266,-1.287854026,-1.313653653,0.02559631,2
4190,MDH1,0.458443588,0.478435473,0.475246568,0.462827317,1
130752,MDH1B,-0.229434713,0.0597409,0.058434326,0.744094307,2
4191,MDH2,-0.3546869,-0.339382227,-0.349326908,-0.390055356,2
56890,MDM1,1.669456089,0.857407639,0.859356096,0.252735657,1
4193,MDM2,0.950820874,0.970386717,0.977294091,0.102202419,1
4194,MDM4,-0.558589872,-0.540613442,-1.083317592,-0.559466845,2
4199,ME1,0.33966717,0.346384299,0.359863665,-0.45521907,1
4200,ME2,-1.190244418,-0.679545894,-0.71528385,-1.143210804,2
10873,ME3,-0.472901991,-0.941772663,-0.527238721,0.253130765,2
4201,MEA1,0.963847163,0.949318072,0.871848942,0.950001055,1
2122,MECOM,-1.306357524,-0.45451989,-1.259697212,-0.90091832,2
51102,MECR,1.519532489,0.705465698,0.661638158,0.616220493,1
5469,MED1,-1.118912326,-1.344259134,-1.16119168,-0.841991055,2
84246,MED10,0.197321234,0.208150755,0.207925563,0.234553671,1
400569,MED11,0.498230731,0.515096321,0.490738351,0.486281884,1
116931,MED12L,-0.072076184,0.134541678,-0.226980961,-0.463057428,1
23389,MED13L,-0.927517116,-1.069795964,-1.103016933,-0.295710941,2
10025,MED16,-1.620773588,-1.339966196,-1.805974019,-2.199526055,2
9440,MED17,0.415201565,-0.052665687,0.412736166,-0.758808502,1
219541,MED19,0.732924833,0.73412003,0.612461545,0.840167142,1
9477,MED20,0.309956301,0.330603616,0.313633982,0.329306536,1
6837,MED22,-0.083076142,-0.064765022,-0.042467663,-1.294683214,1
9439,MED23,-1.680036308,-1.665844405,-1.695598499,-2.233537497,2
80306,MED28,0.781782923,0.799855429,0.788618205,0.752533048,1
90390,MED30,0.578698557,0.600081225,0.55826125,0.577040684,1
51003,MED31,0.266475601,0.276536391,0.262783456,0.291171678,1
29079,MED4,0.502114942,0.523400396,0.513971127,0.458366846,1
10001,MED6,0.304703334,0.322216902,0.345864908,0.304144832,1
9443,MED7,0.123525038,0.13934256,0.131594659,0.147399916,1
112950,MED8,0.697740554,0.716638333,0.709652953,2.006606007,1
55090,MED9,0.002311192,0.016427211,-0.190911252,-1.035883376,1
84935,MEDAG,0.365840941,0.385261934,0.362312566,-0.975521343,1
100271849,MEF2B,0.449090213,0.411365305,0.281781418,0.391376588,1
729991,MEF2BNB,-0.229773798,-0.21362014,-0.17003094,-0.360629086,2
4208,MEF2C,0.632568639,0.653645135,0.680253342,-0.19182804,1
4209,MEF2D,-0.355094515,-0.354856194,-0.468910722,0.493991419,2
4210,MEFV,0.278710015,0.970622396,0.337894369,0.558180915,1
84466,MEGF10,0.149834776,-0.374647121,-0.538752358,-0.317163743,2
150365,MEI1,-0.282214222,-0.260331812,-0.269619097,1.164050401,2
4211,MEIS1,0.602064032,0.623150409,0.612779498,0.584877231,1
4212,MEIS2,0.710915537,0.727414976,0.71197498,0.713655403,1
9833,MELK,-0.630863119,-0.618229009,-0.639147105,-0.738313793,2
4222,MEOX1,1.195494996,1.200860829,1.240471116,0.315396949,1
4224,MEP1A,0.257339927,-0.069173597,-0.076886871,-1.127599121,1
4225,MEP1B,-0.944164837,-0.927851737,-1.711523936,0.998370154,2
56257,MEPCE,0.610744679,1.42750381,0.477465558,-0.653541551,1
56955,MEPE,1.309493392,1.32984926,0.905262902,1.195169101,1
